#,Date-Time (CEST),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
6817,06/18/2025 07:40:00,14.93,6123.52,,,,
6818,06/18/2025 07:50:00,15.61,4958.72,,,,
6819,06/18/2025 08:00:00,16.69,7511.04,,,,
6820,06/18/2025 08:10:00,16.99,6627.84,,,,
6821,06/18/2025 08:20:00,16.73,5440.00,,,,
6822,06/18/2025 08:30:00,16.99,6359.04,,,,
6823,06/18/2025 08:40:00,17.84,6760.96,,,,
6824,06/18/2025 08:50:00,18.02,5877.76,,,,
6825,06/18/2025 09:00:00,18.49,6617.60,,,,
6826,06/18/2025 09:10:00,19.00,6622.72,,,,
6827,06/18/2025 09:20:00,19.65,8020.48,,,,
6828,06/18/2025 09:30:00,20.80,10997.76,,,,
6829,06/18/2025 09:40:00,23.08,13383.68,,,,
6830,06/18/2025 09:50:00,24.66,14597.12,,,,
6831,06/18/2025 10:00:00,25.57,14684.16,,,,
6832,06/18/2025 10:10:00,24.41,12037.12,,,,
6833,06/18/2025 10:20:00,24.19,13086.72,,,,
6834,06/18/2025 10:30:00,24.41,13742.08,,,,
6835,06/18/2025 10:40:00,24.88,13839.36,,,,
6836,06/18/2025 10:50:00,24.88,15334.40,,,,
6837,06/18/2025 11:00:00,25.65,15278.08,,,,
6838,06/18/2025 11:10:00,28.65,50708.48,,,,
6839,06/18/2025 11:20:00,34.06,38133.76,,,,
6840,06/18/2025 11:30:00,35.18,68382.72,,,,
6841,06/18/2025 11:40:00,39.42,67604.48,,,,
6842,06/18/2025 11:50:00,40.11,73871.36,,,,
6843,06/18/2025 12:00:00,39.77,50319.36,,,,
6844,06/18/2025 12:10:00,29.90,37519.36,,,,
6845,06/18/2025 12:20:00,38.39,80117.76,,,,
6846,06/18/2025 12:30:00,36.63,21800.96,,,,
6847,06/18/2025 12:40:00,30.80,25436.16,,,,
6848,06/18/2025 12:50:00,30.03,91709.44,,,,
6849,06/18/2025 13:00:00,39.59,39321.60,,,,
6850,06/18/2025 13:10:00,44.01,83476.48,,,,
6851,06/18/2025 13:20:00,35.99,87080.96,,,,
