#,Date-Time (CEST),Temperature   (°C),Light   (lux),Host Connected,Button Down,Button Up,End of File
774,05/07/2025 08:40:00,10.12,8880.64,,,,
775,05/07/2025 08:50:00,10.89,9479.68,,,,
776,05/07/2025 09:00:00,10.85,8156.16,,,,
777,05/07/2025 09:10:00,10.81,9694.72,,,,
778,05/07/2025 09:20:00,11.75,11944.96,,,,
779,05/07/2025 09:30:00,13.00,13562.88,,,,
780,05/07/2025 09:40:00,13.00,12482.56,,,,
781,05/07/2025 09:50:00,12.95,11653.12,,,,
782,05/07/2025 10:00:00,13.38,13568.00,,,,
783,05/07/2025 10:10:00,13.21,12912.64,,,,
784,05/07/2025 10:20:00,13.08,10920.96,,,,
785,05/07/2025 10:30:00,12.82,13644.80,,,,
786,05/07/2025 10:40:00,13.47,15150.08,,,,
787,05/07/2025 10:50:00,13.60,13890.56,,,,
788,05/07/2025 11:00:00,14.15,16788.48,,,,
789,05/07/2025 11:10:00,14.80,16035.84,,,,
790,05/07/2025 11:20:00,14.75,16568.32,,,,
791,05/07/2025 11:30:00,13.98,14161.92,,,,
792,05/07/2025 11:40:00,13.85,14069.76,,,,
793,05/07/2025 11:50:00,13.55,14289.92,,,,
794,05/07/2025 12:00:00,14.20,15431.68,,,,
795,05/07/2025 12:10:00,15.14,20203.52,,,,
796,05/07/2025 12:20:00,15.96,19993.60,,,,
797,05/07/2025 12:30:00,15.83,20899.84,,,,
798,05/07/2025 12:40:00,16.47,21094.40,,,,
799,05/07/2025 12:50:00,16.04,18042.88,,,,
800,05/07/2025 13:00:00,16.69,17710.08,,,,
801,05/07/2025 13:10:00,16.43,17244.16,,,,
802,05/07/2025 13:20:00,16.17,17361.92,,,,
803,05/07/2025 13:30:00,16.47,13854.72,,,,
804,05/07/2025 13:40:00,16.39,18877.44,,,,
805,05/07/2025 13:50:00,16.30,20264.96,,,,
806,05/07/2025 14:00:00,16.81,18544.64,,,,
807,05/07/2025 14:10:00,17.20,15856.64,,,,
808,05/07/2025 14:20:00,16.39,11683.84,,,,
809,05/07/2025 14:30:00,15.53,14940.16,,,,
810,05/07/2025 14:40:00,16.13,11545.60,,,,
811,05/07/2025 14:50:00,13.81,7080.96,,,,
812,05/07/2025 15:00:00,14.03,11868.16,,,,
813,05/07/2025 15:10:00,15.10,15375.36,,,,
814,05/07/2025 15:20:00,14.93,13491.20,,,,
815,05/07/2025 15:30:00,15.23,13480.96,,,,
816,05/07/2025 15:40:00,15.14,13982.72,,,,
817,05/07/2025 15:50:00,15.96,15518.72,,,,
818,05/07/2025 16:00:00,16.00,15498.24,,,,
819,05/07/2025 16:10:00,16.17,16327.68,,,,
820,05/07/2025 16:20:00,16.13,14694.40,,,,
821,05/07/2025 16:30:00,15.10,12569.60,,,,
822,05/07/2025 16:40:00,14.97,12267.52,,,,
823,05/07/2025 16:50:00,15.06,11392.00,,,,
824,05/07/2025 17:00:00,14.41,10767.36,,,,
825,05/07/2025 17:10:00,14.24,10480.64,,,,
826,05/07/2025 17:20:00,13.98,9620.48,,,,
827,05/07/2025 17:30:00,13.73,8875.52,,,,
828,05/07/2025 17:40:00,13.47,6922.24,,,,
829,05/07/2025 17:50:00,13.17,6228.48,,,,
830,05/07/2025 18:00:00,12.91,5788.16,,,,
831,05/07/2025 18:10:00,12.78,4938.24,,,,
832,05/07/2025 18:20:00,12.48,4165.12,,,,
833,05/07/2025 18:30:00,12.22,3712.00,,,,
834,05/07/2025 18:40:00,12.01,3078.40,,,,
835,05/07/2025 18:50:00,11.84,2571.52,,,,
836,05/07/2025 19:00:00,11.62,2452.48,,,,
837,05/07/2025 19:10:00,11.41,2240.64,,,,
838,05/07/2025 19:20:00,11.28,2018.56,,,,
839,05/07/2025 19:30:00,11.02,1560.32,,,,
840,05/07/2025 19:40:00,10.85,1286.72,,,,
841,05/07/2025 19:50:00,10.55,972.48,,,,
842,05/07/2025 20:00:00,10.04,707.20,,,,
843,05/07/2025 20:10:00,9.95,534.88,,,,
844,05/07/2025 20:20:00,9.69,356.64,,,,
845,05/07/2025 20:30:00,9.74,239.12,,,,
846,05/07/2025 20:40:00,9.69,121.56,,,,
847,05/07/2025 20:50:00,9.52,51.86,,,,
848,05/07/2025 21:00:00,9.48,17.66,,,,
849,05/07/2025 21:10:00,9.22,4.82,,,,
850,05/07/2025 21:20:00,9.14,1.04,,,,
851,05/07/2025 21:30:00,8.58,0.00,,,,
852,05/07/2025 21:40:00,8.23,0.00,,,,
853,05/07/2025 21:50:00,8.06,0.00,,,,
854,05/07/2025 22:00:00,7.59,0.00,,,,
855,05/07/2025 22:10:00,7.12,0.00,,,,
856,05/07/2025 22:20:00,6.90,0.00,,,,
857,05/07/2025 22:30:00,6.95,0.00,,,,
858,05/07/2025 22:40:00,6.90,0.00,,,,
859,05/07/2025 22:50:00,6.60,0.00,,,,
860,05/07/2025 23:00:00,5.87,0.00,,,,
861,05/07/2025 23:10:00,6.09,0.20,,,,
862,05/07/2025 23:20:00,6.00,0.00,,,,
863,05/07/2025 23:30:00,5.66,0.00,,,,
864,05/07/2025 23:40:00,5.45,0.00,,,,
865,05/07/2025 23:50:00,5.06,0.00,,,,
866,05/08/2025 00:00:00,4.54,0.00,,,,
867,05/08/2025 00:10:00,4.16,0.00,,,,
868,05/08/2025 00:20:00,4.07,0.00,,,,
869,05/08/2025 00:30:00,4.33,0.00,,,,
870,05/08/2025 00:40:00,3.90,0.00,,,,
871,05/08/2025 00:50:00,3.60,0.00,,,,
872,05/08/2025 01:00:00,3.34,0.00,,,,
873,05/08/2025 01:10:00,3.13,0.00,,,,
874,05/08/2025 01:20:00,3.13,0.00,,,,
875,05/08/2025 01:30:00,2.83,0.00,,,,
876,05/08/2025 01:40:00,2.53,0.00,,,,
877,05/08/2025 01:50:00,2.27,0.00,,,,
878,05/08/2025 02:00:00,1.97,0.00,,,,
879,05/08/2025 02:10:00,1.76,0.00,,,,
880,05/08/2025 02:20:00,1.63,0.00,,,,
881,05/08/2025 02:30:00,1.50,0.00,,,,
882,05/08/2025 02:40:00,1.46,0.00,,,,
883,05/08/2025 02:50:00,1.41,0.00,,,,
884,05/08/2025 03:00:00,1.20,0.00,,,,
885,05/08/2025 03:10:00,0.94,0.00,,,,
886,05/08/2025 03:20:00,0.77,0.00,,,,
887,05/08/2025 03:30:00,0.68,0.00,,,,
888,05/08/2025 03:40:00,0.68,0.00,,,,
889,05/08/2025 03:50:00,0.68,0.00,,,,
890,05/08/2025 04:00:00,0.60,0.00,,,,
891,05/08/2025 04:10:00,0.55,0.00,,,,
892,05/08/2025 04:20:00,0.47,0.00,,,,
893,05/08/2025 04:30:00,0.47,0.00,,,,
894,05/08/2025 04:40:00,0.25,0.00,,,,
895,05/08/2025 04:50:00,-0.05,0.41,,,,
896,05/08/2025 05:00:00,-0.09,2.09,,,,
897,05/08/2025 05:10:00,0.08,9.23,,,,
898,05/08/2025 05:20:00,-0.26,34.64,,,,
899,05/08/2025 05:30:00,-0.30,104.04,,,,
900,05/08/2025 05:40:00,-0.22,186.00,,,,
901,05/08/2025 05:50:00,0.25,269.60,,,,
902,05/08/2025 06:00:00,0.60,388.00,,,,
903,05/08/2025 06:10:00,1.03,564.32,,,,
904,05/08/2025 06:20:00,1.33,736.00,,,,
905,05/08/2025 06:30:00,1.67,1052.16,,,,
906,05/08/2025 06:40:00,2.01,1436.80,,,,
907,05/08/2025 06:50:00,2.40,1944.96,,,,
908,05/08/2025 07:00:00,3.04,2874.88,,,,
909,05/08/2025 07:10:00,3.94,4171.52,,,,
910,05/08/2025 07:20:00,4.72,5122.56,,,,
911,05/08/2025 07:30:00,5.92,6589.44,,,,
912,05/08/2025 07:40:00,6.60,6341.12,,,,
913,05/08/2025 07:50:00,6.95,6149.12,,,,
914,05/08/2025 08:00:00,7.55,7073.28,,,,
915,05/08/2025 08:10:00,8.19,7994.88,,,,
916,05/08/2025 08:20:00,9.01,9256.96,,,,
917,05/08/2025 08:30:00,9.52,11008.00,,,,
918,05/08/2025 08:40:00,10.51,11002.88,,,,
919,05/08/2025 08:50:00,10.46,10083.84,,,,
920,05/08/2025 09:00:00,11.32,9425.92,,,,
921,05/08/2025 09:10:00,15.01,26327.04,,,,
922,05/08/2025 09:20:00,13.68,11714.56,,,,
923,05/08/2025 09:30:00,12.44,10117.12,,,,
924,05/08/2025 09:40:00,11.15,6837.76,,,,
925,05/08/2025 09:50:00,12.10,14382.08,,,,
926,05/08/2025 10:00:00,13.00,15001.60,,,,
927,05/08/2025 10:10:00,11.45,8578.56,,,,
928,05/08/2025 10:20:00,14.24,10365.44,,,,
929,05/08/2025 10:30:00,12.70,16435.20,,,,
930,05/08/2025 10:40:00,11.92,6136.32,,,,
931,05/08/2025 10:50:00,11.54,7201.28,,,,
932,05/08/2025 11:00:00,11.84,8432.64,,,,
933,05/08/2025 11:10:00,11.92,9256.96,,,,
934,05/08/2025 11:20:00,12.44,10608.64,,,,
935,05/08/2025 11:30:00,13.08,11146.24,,,,
936,05/08/2025 11:40:00,13.12,12206.08,,,,
937,05/08/2025 11:50:00,13.55,12620.80,,,,
938,05/08/2025 12:00:00,13.81,13583.36,,,,
939,05/08/2025 12:10:00,14.33,18544.64,,,,
940,05/08/2025 12:20:00,14.88,23705.60,,,,
941,05/08/2025 12:30:00,15.70,20008.96,,,,
942,05/08/2025 12:40:00,14.20,12103.68,,,,
943,05/08/2025 12:50:00,14.33,14576.64,,,,
944,05/08/2025 13:00:00,16.43,31129.60,,,,
945,05/08/2025 13:10:00,17.37,19128.32,,,,
946,05/08/2025 13:20:00,15.14,16005.12,,,,
947,05/08/2025 13:30:00,15.40,27289.60,,,,
948,05/08/2025 13:40:00,15.70,17008.64,,,,
949,05/08/2025 13:50:00,14.84,14653.44,,,,
950,05/08/2025 14:00:00,14.50,14254.08,,,,
951,05/08/2025 14:10:00,14.75,18846.72,,,,
952,05/08/2025 14:20:00,16.56,25518.08,,,,
953,05/08/2025 14:30:00,15.31,13189.12,,,,
954,05/08/2025 14:40:00,14.28,13434.88,,,,
955,05/08/2025 14:50:00,15.23,16742.40,,,,
956,05/08/2025 15:00:00,15.10,19020.80,,,,
957,05/08/2025 15:10:00,14.71,13921.28,,,,
958,05/08/2025 15:20:00,14.63,17976.32,,,,
959,05/08/2025 15:30:00,14.97,17684.48,,,,
960,05/08/2025 15:40:00,13.98,9459.20,,,,
961,05/08/2025 15:50:00,13.51,8263.68,,,,
962,05/08/2025 16:00:00,13.25,6845.44,,,,
963,05/08/2025 16:10:00,13.17,6638.08,,,,
964,05/08/2025 16:20:00,13.60,12974.08,,,,
965,05/08/2025 16:30:00,12.95,5703.68,,,,
966,05/08/2025 16:40:00,13.12,5550.08,,,,
967,05/08/2025 16:50:00,12.95,5072.64,,,,
968,05/08/2025 17:00:00,13.08,6922.24,,,,
969,05/08/2025 17:10:00,12.78,5299.20,,,,
970,05/08/2025 17:20:00,12.05,5159.68,,,,
971,05/08/2025 17:30:00,12.01,4625.92,,,,
972,05/08/2025 17:40:00,12.22,4413.44,,,,
973,05/08/2025 17:50:00,12.14,4609.28,,,,
974,05/08/2025 18:00:00,11.75,4010.24,,,,
975,05/08/2025 18:10:00,11.79,3997.44,,,,
976,05/08/2025 18:20:00,11.45,3728.64,,,,
977,05/08/2025 18:30:00,11.11,4142.08,,,,
978,05/08/2025 18:40:00,11.24,4252.16,,,,
979,05/08/2025 18:50:00,11.24,4349.44,,,,
980,05/08/2025 19:00:00,11.41,4262.40,,,,
981,05/08/2025 19:10:00,11.28,3799.04,,,,
982,05/08/2025 19:20:00,10.98,3197.44,,,,
983,05/08/2025 19:30:00,10.64,2644.48,,,,
984,05/08/2025 19:40:00,10.55,2295.68,,,,
985,05/08/2025 19:50:00,10.25,1980.16,,,,
986,05/08/2025 20:00:00,9.95,1786.88,,,,
987,05/08/2025 20:10:00,9.52,1342.08,,,,
988,05/08/2025 20:20:00,8.71,921.92,,,,
989,05/08/2025 20:30:00,7.89,501.28,,,,
990,05/08/2025 20:40:00,7.12,264.56,,,,
991,05/08/2025 20:50:00,6.35,119.24,,,,
992,05/08/2025 21:00:00,5.70,42.14,,,,
993,05/08/2025 21:10:00,5.23,11.33,,,,
994,05/08/2025 21:20:00,4.84,2.51,,,,
995,05/08/2025 21:30:00,4.46,0.83,,,,
996,05/08/2025 21:40:00,4.07,0.00,,,,
997,05/08/2025 21:50:00,3.77,0.00,,,,
998,05/08/2025 22:00:00,3.34,0.00,,,,
999,05/08/2025 22:10:00,3.04,0.00,,,,
1000,05/08/2025 22:20:00,2.66,0.00,,,,
1001,05/08/2025 22:30:00,2.27,0.00,,,,
1002,05/08/2025 22:40:00,2.27,0.00,,,,
1003,05/08/2025 22:50:00,2.23,0.00,,,,
1004,05/08/2025 23:00:00,2.06,0.00,,,,
1005,05/08/2025 23:10:00,1.97,0.00,,,,
1006,05/08/2025 23:20:00,1.63,0.00,,,,
1007,05/08/2025 23:30:00,1.71,0.00,,,,
1008,05/08/2025 23:40:00,1.67,0.00,,,,
1009,05/08/2025 23:50:00,1.71,0.00,,,,
1010,05/09/2025 00:00:00,1.33,0.00,,,,
1011,05/09/2025 00:10:00,1.11,0.00,,,,
1012,05/09/2025 00:20:00,0.64,0.00,,,,
1013,05/09/2025 00:30:00,0.51,0.00,,,,
1014,05/09/2025 00:40:00,0.64,0.00,,,,
1015,05/09/2025 00:50:00,0.47,0.00,,,,
1016,05/09/2025 01:00:00,0.30,0.00,,,,
1017,05/09/2025 01:10:00,-0.13,0.00,,,,
1018,05/09/2025 01:20:00,0.25,0.00,,,,
1019,05/09/2025 01:30:00,0.34,0.00,,,,
1020,05/09/2025 01:40:00,0.13,0.00,,,,
1021,05/09/2025 01:50:00,-0.00,0.00,,,,
1022,05/09/2025 02:00:00,-0.13,0.00,,,,
1023,05/09/2025 02:10:00,-0.26,0.41,,,,
1024,05/09/2025 02:20:00,-0.22,0.00,,,,
1025,05/09/2025 02:30:00,-0.39,0.00,,,,
1026,05/09/2025 02:40:00,-0.73,0.00,,,,
1027,05/09/2025 02:50:00,-0.69,0.00,,,,
1028,05/09/2025 03:00:00,-0.65,0.00,,,,
1029,05/09/2025 03:10:00,-0.52,0.00,,,,
1030,05/09/2025 03:20:00,-0.52,0.00,,,,
1031,05/09/2025 03:30:00,-0.69,0.00,,,,
1032,05/09/2025 03:40:00,-1.08,0.00,,,,
1033,05/09/2025 03:50:00,-1.08,0.00,,,,
1034,05/09/2025 04:00:00,-1.08,0.00,,,,
1035,05/09/2025 04:10:00,-1.20,0.00,,,,
1036,05/09/2025 04:20:00,-0.73,0.00,,,,
1037,05/09/2025 04:30:00,-0.13,0.00,,,,
1038,05/09/2025 04:40:00,0.30,0.00,,,,
1039,05/09/2025 04:50:00,0.60,0.00,,,,
1040,05/09/2025 05:00:00,0.86,1.25,,,,
1041,05/09/2025 05:10:00,0.86,7.97,,,,
1042,05/09/2025 05:20:00,1.03,26.61,,,,
1043,05/09/2025 05:30:00,1.20,93.00,,,,
1044,05/09/2025 05:40:00,1.37,197.76,,,,
1045,05/09/2025 05:50:00,1.41,348.00,,,,
1046,05/09/2025 06:00:00,1.46,580.64,,,,
1047,05/09/2025 06:10:00,1.63,835.20,,,,
1048,05/09/2025 06:20:00,2.14,1291.52,,,,
1049,05/09/2025 06:30:00,2.57,1840.64,,,,
1050,05/09/2025 06:40:00,3.04,2864.64,,,,
1051,05/09/2025 06:50:00,3.56,3627.52,,,,
1052,05/09/2025 07:00:00,3.73,3352.32,,,,
1053,05/09/2025 07:10:00,3.94,4295.68,,,,
1054,05/09/2025 07:20:00,5.36,5793.28,,,,
1055,05/09/2025 07:30:00,7.59,8698.88,,,,
1056,05/09/2025 07:40:00,7.03,4252.16,,,,
1057,05/09/2025 07:50:00,6.69,7813.12,,,,
1058,05/09/2025 08:00:00,6.26,3476.48,,,,
1059,05/09/2025 08:10:00,5.62,3486.72,,,,
1060,05/09/2025 08:20:00,5.96,3788.80,,,,
1061,05/09/2025 08:30:00,7.72,6622.72,,,,
1062,05/09/2025 08:40:00,8.96,11361.28,,,,
1063,05/09/2025 08:50:00,10.34,6423.04,,,,
1064,05/09/2025 09:00:00,10.12,4208.64,,,,
1065,05/09/2025 09:10:00,17.16,31477.76,,,,
1066,05/09/2025 09:20:00,13.68,4810.24,,,,
1067,05/09/2025 09:30:00,13.21,13962.24,,,,
1068,05/09/2025 09:40:00,12.18,3983.36,,,,
1069,05/09/2025 09:50:00,15.06,15083.52,,,,
1070,05/09/2025 10:00:00,13.68,7106.56,,,,
1071,05/09/2025 10:10:00,12.35,5075.20,,,,
1072,05/09/2025 10:20:00,15.36,7375.36,,,,
1073,05/09/2025 10:30:00,14.07,8599.04,,,,
1074,05/09/2025 10:40:00,13.64,6499.84,,,,
1075,05/09/2025 10:50:00,13.04,4696.32,,,,
1076,05/09/2025 11:00:00,13.43,8284.16,,,,
1077,05/09/2025 11:10:00,13.04,3893.76,,,,
1078,05/09/2025 11:20:00,12.82,4938.24,,,,
1079,05/09/2025 11:30:00,13.04,3792.64,,,,
1080,05/09/2025 11:40:00,12.95,5360.64,,,,
1081,05/09/2025 11:50:00,13.81,5793.28,,,,
1082,05/09/2025 12:00:00,14.11,8606.72,,,,
1083,05/09/2025 12:10:00,14.20,9600.00,,,,
1084,05/09/2025 12:20:00,14.75,18846.72,,,,
1085,05/09/2025 12:30:00,18.92,10485.76,,,,
1086,05/09/2025 12:40:00,14.88,4958.72,,,,
1087,05/09/2025 12:50:00,15.01,8896.00,,,,
1088,05/09/2025 13:00:00,20.68,30935.04,,,,
1089,05/09/2025 13:10:00,20.37,14888.96,,,,
1090,05/09/2025 13:20:00,16.51,5475.84,,,,
1091,05/09/2025 13:30:00,18.10,57610.24,,,,
1092,05/09/2025 13:40:00,18.44,10332.16,,,,
1093,05/09/2025 13:50:00,14.97,5952.00,,,,
1094,05/09/2025 14:00:00,14.97,7536.64,,,,
1095,05/09/2025 14:10:00,16.64,6187.52,,,,
1096,05/09/2025 14:20:00,20.55,23050.24,,,,
1097,05/09/2025 14:30:00,17.20,8698.88,,,,
1098,05/09/2025 14:40:00,15.36,5542.40,,,,
1099,05/09/2025 14:50:00,17.11,12738.56,,,,
1100,05/09/2025 15:00:00,16.81,7933.44,,,,
1101,05/09/2025 15:10:00,15.31,13265.92,,,,
1102,05/09/2025 15:20:00,16.13,6586.88,,,,
1103,05/09/2025 15:30:00,15.96,16788.48,,,,
1104,05/09/2025 15:40:00,15.18,4198.40,,,,
1105,05/09/2025 15:50:00,15.23,3482.88,,,,
1106,05/09/2025 16:00:00,15.10,4299.52,,,,
1107,05/09/2025 16:10:00,15.87,5363.20,,,,
1108,05/09/2025 16:20:00,16.51,7068.16,,,,
1109,05/09/2025 16:30:00,16.34,6653.44,,,,
1110,05/09/2025 16:40:00,16.39,8128.00,,,,
1111,05/09/2025 16:50:00,15.74,4181.76,,,,
1112,05/09/2025 17:00:00,16.34,8801.28,,,,
1113,05/09/2025 17:10:00,15.87,4245.76,,,,
1114,05/09/2025 17:20:00,14.33,3691.52,,,,
1115,05/09/2025 17:30:00,14.37,3422.72,,,,
1116,05/09/2025 17:40:00,14.71,3633.92,,,,
1117,05/09/2025 17:50:00,14.24,2841.60,,,,
1118,05/09/2025 18:00:00,14.07,2679.04,,,,
1119,05/09/2025 18:10:00,14.07,2554.88,,,,
1120,05/09/2025 18:20:00,13.77,2512.64,,,,
1121,05/09/2025 18:30:00,13.68,2452.48,,,,
1122,05/09/2025 18:40:00,13.60,2394.88,,,,
1123,05/09/2025 18:50:00,13.34,2316.16,,,,
1124,05/09/2025 19:00:00,13.25,2222.08,,,,
1125,05/09/2025 19:10:00,13.08,2129.92,,,,
1126,05/09/2025 19:20:00,12.65,2012.16,,,,
1127,05/09/2025 19:30:00,12.57,1872.64,,,,
1128,05/09/2025 19:40:00,12.44,1727.36,,,,
1129,05/09/2025 19:50:00,11.79,1542.40,,,,
1130,05/09/2025 20:00:00,11.32,1347.84,,,,
1131,05/09/2025 20:10:00,10.46,1112.00,,,,
1132,05/09/2025 20:20:00,9.48,849.92,,,,
1133,05/09/2025 20:30:00,8.79,581.92,,,,
1134,05/09/2025 20:40:00,8.23,337.92,,,,
1135,05/09/2025 20:50:00,7.55,157.24,,,,
1136,05/09/2025 21:00:00,7.08,56.22,,,,
1137,05/09/2025 21:10:00,6.65,15.80,,,,
1138,05/09/2025 21:20:00,6.05,3.77,,,,
1139,05/09/2025 21:30:00,5.87,0.62,,,,
1140,05/09/2025 21:40:00,5.49,0.00,,,,
1141,05/09/2025 21:50:00,5.27,0.00,,,,
1142,05/09/2025 22:00:00,5.27,0.00,,,,
1143,05/09/2025 22:10:00,4.93,0.00,,,,
1144,05/09/2025 22:20:00,4.80,0.00,,,,
1145,05/09/2025 22:30:00,4.54,0.00,,,,
1146,05/09/2025 22:40:00,4.46,0.00,,,,
1147,05/09/2025 22:50:00,4.42,0.00,,,,
1148,05/09/2025 23:00:00,4.03,0.00,,,,
1149,05/09/2025 23:10:00,3.60,0.00,,,,
1150,05/09/2025 23:20:00,3.86,0.00,,,,
1151,05/09/2025 23:30:00,3.69,0.00,,,,
1152,05/09/2025 23:40:00,3.47,0.00,,,,
1153,05/09/2025 23:50:00,3.56,0.00,,,,
1154,05/10/2025 00:00:00,3.34,0.41,,,,
1155,05/10/2025 00:10:00,3.26,0.00,,,,
1156,05/10/2025 00:20:00,3.26,0.00,,,,
1157,05/10/2025 00:30:00,3.17,0.00,,,,
1158,05/10/2025 00:40:00,3.17,0.00,,,,
1159,05/10/2025 00:50:00,2.83,0.00,,,,
1160,05/10/2025 01:00:00,2.44,0.00,,,,
1161,05/10/2025 01:10:00,2.49,0.00,,,,
1162,05/10/2025 01:20:00,2.40,0.00,,,,
1163,05/10/2025 01:30:00,2.31,0.00,,,,
1164,05/10/2025 01:40:00,2.19,0.00,,,,
1165,05/10/2025 01:50:00,1.88,0.00,,,,
1166,05/10/2025 02:00:00,1.84,0.00,,,,
1167,05/10/2025 02:10:00,1.80,0.00,,,,
1168,05/10/2025 02:20:00,1.88,0.00,,,,
1169,05/10/2025 02:30:00,1.71,0.00,,,,
1170,05/10/2025 02:40:00,1.63,0.00,,,,
1171,05/10/2025 02:50:00,1.46,0.00,,,,
1172,05/10/2025 03:00:00,1.11,0.00,,,,
1173,05/10/2025 03:10:00,1.20,0.00,,,,
1174,05/10/2025 03:20:00,1.16,0.00,,,,
1175,05/10/2025 03:30:00,1.20,0.00,,,,
1176,05/10/2025 03:40:00,1.24,0.00,,,,
1177,05/10/2025 03:50:00,1.28,0.00,,,,
1178,05/10/2025 04:00:00,1.28,0.00,,,,
1179,05/10/2025 04:10:00,1.58,0.00,,,,
1180,05/10/2025 04:20:00,1.63,0.00,,,,
1181,05/10/2025 04:30:00,1.07,0.00,,,,
1182,05/10/2025 04:40:00,0.86,0.00,,,,
1183,05/10/2025 04:50:00,0.51,0.83,,,,
1184,05/10/2025 05:00:00,0.90,3.56,,,,
1185,05/10/2025 05:10:00,1.11,15.95,,,,
1186,05/10/2025 05:20:00,1.16,49.38,,,,
1187,05/10/2025 05:30:00,1.28,137.84,,,,
1188,05/10/2025 05:40:00,1.58,308.64,,,,
1189,05/10/2025 05:50:00,1.93,559.68,,,,
1190,05/10/2025 06:00:00,1.97,896.00,,,,
1191,05/10/2025 06:10:00,2.49,1440.00,,,,
1192,05/10/2025 06:20:00,3.00,2181.76,,,,
1193,05/10/2025 06:30:00,3.86,2938.88,,,,
1194,05/10/2025 06:40:00,4.76,3728.64,,,,
1195,05/10/2025 06:50:00,5.45,4064.00,,,,
1196,05/10/2025 07:00:00,5.92,4349.44,,,,
1197,05/10/2025 07:10:00,6.52,4874.24,,,,
1198,05/10/2025 07:20:00,7.72,4030.72,,,,
1199,05/10/2025 07:30:00,8.88,6922.24,,,,
1200,05/10/2025 07:40:00,8.23,3509.76,,,,
1201,05/10/2025 07:50:00,8.79,7155.20,,,,
1202,05/10/2025 08:00:00,8.58,4762.88,,,,
1203,05/10/2025 08:10:00,7.89,3550.72,,,,
1204,05/10/2025 08:20:00,8.02,3712.00,,,,
1205,05/10/2025 08:30:00,8.79,5442.56,,,,
1206,05/10/2025 08:40:00,9.69,6384.64,,,,
1207,05/10/2025 08:50:00,11.54,5383.68,,,,
1208,05/10/2025 09:00:00,11.02,4663.04,,,,
1209,05/10/2025 09:10:00,18.53,30361.60,,,,
1210,05/10/2025 09:20:00,16.34,5498.88,,,,
1211,05/10/2025 09:30:00,16.90,12835.84,,,,
1212,05/10/2025 09:40:00,14.75,5373.44,,,,
1213,05/10/2025 09:50:00,15.70,8437.76,,,,
1214,05/10/2025 10:00:00,14.84,5342.72,,,,
1215,05/10/2025 10:10:00,14.41,4669.44,,,,
1216,05/10/2025 10:20:00,16.39,14873.60,,,,
1217,05/10/2025 10:30:00,16.04,15467.52,,,,
1218,05/10/2025 10:40:00,16.17,4003.84,,,,
1219,05/10/2025 10:50:00,15.27,3980.80,,,,
1220,05/10/2025 11:00:00,15.18,5739.52,,,,
1221,05/10/2025 11:10:00,15.14,4894.72,,,,
1222,05/10/2025 11:20:00,15.31,6520.32,,,,
1223,05/10/2025 11:30:00,15.78,4243.20,,,,
1224,05/10/2025 11:40:00,15.53,4487.68,,,,
1225,05/10/2025 11:50:00,15.74,5626.88,,,,
1226,05/10/2025 12:00:00,15.74,4648.96,,,,
1227,05/10/2025 12:10:00,16.47,6202.88,,,,
1228,05/10/2025 12:20:00,18.14,13839.36,,,,
1229,05/10/2025 12:30:00,22.35,20971.52,,,,
1230,05/10/2025 12:40:00,17.89,8343.04,,,,
1231,05/10/2025 12:50:00,17.46,13337.60,,,,
1232,05/10/2025 13:00:00,20.25,40755.20,,,,
1233,05/10/2025 13:10:00,22.13,12241.92,,,,
1234,05/10/2025 13:20:00,17.84,4098.56,,,,
1235,05/10/2025 13:30:00,21.28,57937.92,,,,
1236,05/10/2025 13:40:00,20.98,5836.80,,,,
1237,05/10/2025 13:50:00,17.97,3960.32,,,,
1238,05/10/2025 14:00:00,17.84,4625.92,,,,
1239,05/10/2025 14:10:00,18.92,10352.64,,,,
1240,05/10/2025 14:20:00,23.42,41605.12,,,,
1241,05/10/2025 14:30:00,21.83,18278.40,,,,
1242,05/10/2025 14:40:00,18.79,3809.28,,,,
1243,05/10/2025 14:50:00,20.16,23603.20,,,,
1244,05/10/2025 15:00:00,19.39,5923.84,,,,
1245,05/10/2025 15:10:00,18.74,10542.08,,,,
1246,05/10/2025 15:20:00,18.49,4520.96,,,,
1247,05/10/2025 15:30:00,21.49,26951.68,,,,
1248,05/10/2025 15:40:00,18.66,3379.20,,,,
1249,05/10/2025 15:50:00,18.06,3571.20,,,,
1250,05/10/2025 16:00:00,18.19,4636.16,,,,
1251,05/10/2025 16:10:00,19.39,3722.24,,,,
1252,05/10/2025 16:20:00,18.19,4212.48,,,,
1253,05/10/2025 16:30:00,18.14,3288.32,,,,
1254,05/10/2025 16:40:00,18.14,4729.60,,,,
1255,05/10/2025 16:50:00,18.14,4934.40,,,,
1256,05/10/2025 17:00:00,17.93,4047.36,,,,
1257,05/10/2025 17:10:00,17.80,3019.52,,,,
1258,05/10/2025 17:20:00,17.84,2959.36,,,,
1259,05/10/2025 17:30:00,17.93,2877.44,,,,
1260,05/10/2025 17:40:00,17.67,2828.80,,,,
1261,05/10/2025 17:50:00,17.46,2767.36,,,,
1262,05/10/2025 18:00:00,17.50,2764.80,,,,
1263,05/10/2025 18:10:00,17.46,2772.48,,,,
1264,05/10/2025 18:20:00,17.24,2757.12,,,,
1265,05/10/2025 18:30:00,17.33,2676.48,,,,
1266,05/10/2025 18:40:00,17.20,2579.84,,,,
1267,05/10/2025 18:50:00,16.99,2507.52,,,,
