"Name";"plot.ID";"site";"arbeitsname";"Transekt";"Transektnummer";"Art";"Schicht";"Deckung";"Wuchsform";"Sukzessionszeiger";"Moorart"
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Lepidozia_reptans";"ML";0;"";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Mnium_hornum";"ML";0;"";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Pohlia_nutans";"ML";0;"";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Polytrichum_formosum";"ML";4,5;"";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Riccardia_latifrons";"ML";0;"";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Tetraphis_pellucida";"ML";0;"";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Picea_abies";"SL";0;"woody";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MT103";103;"Meu_trock";"SM21";"NS";-10;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Betula";"HL";0,1;"woody";TRUE;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Callitriche_palustris";"HL";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Carex_canescens";"HL";0;"grass";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Carex_echinata";"HL";0;"grass";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Carex_nigra";"HL";0;"grass";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Digitalis_purpurea";"HL";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Holcus_lanatus";"HL";0;"grass";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Juncus_effusus";"HL";0;"grass";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Molinia_caerulea";"HL";4,5;"grass";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Quercus_robur";"HL";0;"woody";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Rubus_caesius";"HL";0;"";TRUE;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Salix_aurita";"HL";0;"woody";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Vaccinium_myrtillus";"HL";0,5;"woody";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Typha_latifolia";"HL";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Campylopus_flexuosus";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Campylopus_pyriformis";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Dicranella_cerviculata";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Dicranum_flagellare";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Dicranum_scoparia";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Hypnum_cupressiforme";"ML";0,5;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Lepidozia_reptans";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Mnium_hornum";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Pohlia_nutans";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Polytrichum_formosum";"ML";4,5;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Riccardia_latifrons";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Tetraphis_pellucida";"ML";0;"";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Picea_abies";"SL";0;"woody";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MT104";104;"Meu_trock";"SM22";"NS";-9;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Betula";"HL";0;"woody";TRUE;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Callitriche_palustris";"HL";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Carex_canescens";"HL";0;"grass";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Carex_echinata";"HL";0;"grass";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Carex_nigra";"HL";0;"grass";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Digitalis_purpurea";"HL";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Frangula_alnus";"HL";0;"woody";TRUE;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Holcus_lanatus";"HL";0;"grass";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Juncus_effusus";"HL";0;"grass";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Molinia_caerulea";"HL";63;"grass";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Quercus_robur";"HL";0;"woody";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Rubus_caesius";"HL";0;"";TRUE;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Salix_aurita";"HL";0;"woody";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Vaccinium_myrtillus";"HL";0,1;"woody";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Typha_latifolia";"HL";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Campylopus_flexuosus";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Campylopus_pyriformis";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Dicranella_cerviculata";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Dicranum_flagellare";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Dicranum_scoparia";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Lepidozia_reptans";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Mnium_hornum";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Pohlia_nutans";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Polytrichum_formosum";"ML";4,5;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Riccardia_latifrons";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Tetraphis_pellucida";"ML";0;"";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Picea_abies";"SL";0;"woody";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MT105";105;"Meu_trock";"SM23";"NS";-8;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Betula";"HL";0,1;"woody";TRUE;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Callitriche_palustris";"HL";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Carex_canescens";"HL";0;"grass";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Carex_echinata";"HL";0;"grass";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Carex_nigra";"HL";0;"grass";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Digitalis_purpurea";"HL";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Dryopteris_carthusiana";"HL";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Frangula_alnus";"HL";0,1;"woody";TRUE;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Holcus_lanatus";"HL";0;"grass";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Juncus_effusus";"HL";0;"grass";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Molinia_caerulea";"HL";88;"grass";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Quercus_robur";"HL";0;"woody";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Rubus_caesius";"HL";0;"";TRUE;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Salix_aurita";"HL";0;"woody";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Vaccinium_myrtillus";"HL";0;"woody";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Typha_latifolia";"HL";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Campylopus_flexuosus";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Campylopus_pyriformis";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Dicranella_cerviculata";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Dicranum_flagellare";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Dicranum_scoparia";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Lepidozia_reptans";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Mnium_hornum";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Pohlia_nutans";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Polytrichum_formosum";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Riccardia_latifrons";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Tetraphis_pellucida";"ML";0;"";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Picea_abies";"SL";0;"woody";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Pinus_sylvestris";"SL";0;"woody";NA;NA
"MT106";106;"Meu_trock";"SM24";"NS";-7;"Salix_aurita";"SL";0;"woody";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Pinus_sylvestris";"TL";0;"woody";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Betula_pubescens";"TL";0;"woody";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Betula";"HL";0;"woody";TRUE;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Callitriche_palustris";"HL";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Calluna_vulgaris";"HL";0;"woody";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Carex_canescens";"HL";0;"grass";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Carex_echinata";"HL";0;"grass";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Carex_nigra";"HL";0;"grass";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Carex_rostrata";"HL";0;"grass";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Digitalis_purpurea";"HL";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Dryopteris_carthusiana";"HL";0,5;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Eriophorum_angustifolium";"HL";0;"grass";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Frangula_alnus";"HL";4,5;"woody";TRUE;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Holcus_lanatus";"HL";0;"grass";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Juncus_effusus";"HL";0;"grass";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Lycopus_europaeus";"HL";0;"";TRUE;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Molinia_caerulea";"HL";88;"grass";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Pinus_sylvestris";"HL";0;"woody";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Pteridium_aquilinum";"HL";0;"";TRUE;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Quercus_robur";"HL";0;"woody";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Rubus_caesius";"HL";0;"";TRUE;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Salix_aurita";"HL";0;"woody";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Scrophularia_nodosa";"HL";0;"";TRUE;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Vaccinium_myrtillus";"HL";18;"woody";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Vaccinium_oxycoccos";"HL";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Typha_latifolia";"HL";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Campylopus_flexuosus";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Campylopus_pyriformis";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Dicranella_cerviculata";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Dicranodontium_denudatum";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Dicranum_flagellare";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Dicranum_scoparia";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Fuscocephaloziopsis_connivens";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Hypnum_cupressiforme";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Hypnum_jutlandicum";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Lepidozia_reptans";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Leucobryum_glaucum";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Lophocolea_heterophylla";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Mnium_hornum";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Pohlia_nutans";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Polytrichum_formosum";"ML";0,1;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Riccardia_latifrons";"ML";0;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Sphagnum_auriculatum";"ML";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Sphagnum_capillifolium";"ML";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Sphagnum_cuspidatum";"ML";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Sphagnum_fallax";"ML";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Sphagnum_fimbriatum";"ML";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Sphagnum_girgensohnii";"ML";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Sphagnum_russowii";"ML";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Sphagnum_squarrosum";"ML";0;"";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Tetraphis_pellucida";"ML";0,1;"";NA;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Betula_pendula";"SL";0;"woody";TRUE;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Betula_pubescens";"SL";0;"woody";NA;TRUE
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Fagus_sylvatica";"SL";0;"woody";TRUE;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Frangula_alnus";"SL";0;"woody";TRUE;NA
"MT107";107;"Meu_trock";"SM25";"NS";-6;"Picea_abies";"SL";0;"woody";NA;NA
